Date,Open,High,Low,Close,Adj Close,Volume
2009-12-22,4.380000,4.420000,4.360000,4.400000,3.210713,69350700
2009-12-23,4.420000,4.480000,4.400000,4.440000,3.239901,137195300
2009-12-24,4.480000,4.480000,4.360000,4.380000,3.196119,101573000
2009-12-25,4.400000,4.400000,4.360000,4.380000,3.196119,12209400
2009-12-28,4.400000,4.440000,4.380000,4.440000,3.239901,26867200
2009-12-29,4.440000,4.460000,4.420000,4.460000,3.254495,55368800
2009-12-30,4.440000,4.440000,4.360000,4.380000,3.196119,42356300
2010-01-04,4.400000,4.420000,4.300000,4.360000,3.181525,51589400
2010-01-05,4.400000,4.440000,4.320000,4.340000,3.166930,62470700
2010-01-06,4.380000,4.420000,4.340000,4.380000,3.196119,37946900
2010-01-07,4.400000,4.440000,4.360000,4.360000,3.181525,52575300
2010-01-08,4.360000,4.380000,4.340000,4.360000,3.181525,39650300
2010-01-11,4.400000,4.520000,4.380000,4.460000,3.254495,287228100
2010-01-12,4.440000,4.480000,4.400000,4.440000,3.239901,102732800
2010-01-13,4.400000,4.440000,4.380000,4.440000,3.239901,48881600
2010-01-14,4.460000,4.520000,4.420000,4.460000,3.254495,198865200
2010-01-15,4.500000,4.600000,4.460000,4.580000,3.342060,290919900
2010-01-18,4.560000,4.800000,4.560000,4.760000,3.473408,385439712
2010-01-19,4.800000,4.820000,4.660000,4.680000,3.415031,309550700
2010-01-20,4.700000,4.760000,4.640000,4.740000,3.458813,184885300
2010-01-21,4.720000,4.720000,4.560000,4.560000,3.327467,257257900
2010-01-22,4.500000,4.560000,4.460000,4.520000,3.298278,136035800
2010-01-25,4.480000,4.560000,4.420000,4.500000,3.283684,104879500
2010-01-26,4.520000,4.520000,4.360000,4.360000,3.181525,96973600
2010-01-27,4.380000,4.420000,4.300000,4.300000,3.137743,58315900
2010-01-28,4.360000,4.380000,4.140000,4.260000,3.108555,97329500
2010-01-29,4.200000,4.380000,4.200000,4.360000,3.181525,71761600
2010-02-01,4.360000,4.440000,4.300000,4.420000,3.225307,57841100
2010-02-02,4.460000,4.460000,4.340000,4.360000,3.181525,42439800
2010-02-03,4.380000,4.460000,4.380000,4.440000,3.239901,69431000
2010-02-04,4.420000,4.460000,4.380000,4.380000,3.196119,43984400
2010-02-05,4.300000,4.340000,4.240000,4.280000,3.123149,61477500
2010-02-08,4.260000,4.280000,4.200000,4.280000,3.123149,29271600
2010-02-09,4.260000,4.280000,4.200000,4.260000,3.108555,33009600
2010-02-10,4.280000,4.300000,4.220000,4.220000,3.079365,48948400
2010-02-11,4.260000,4.320000,4.240000,4.300000,3.137743,61369500
2010-02-12,4.320000,4.340000,4.260000,4.280000,3.123149,39309300
2010-02-15,4.260000,4.260000,4.200000,4.200000,3.064772,24341300
2010-02-16,4.200000,4.220000,4.180000,4.220000,3.079365,24150300
2010-02-17,4.280000,4.280000,4.220000,4.220000,3.079365,38028400
2010-02-18,4.240000,4.280000,4.200000,4.220000,3.079365,28543400
2010-02-19,4.220000,4.240000,4.180000,4.220000,3.079365,27970300
2010-02-22,4.260000,4.300000,4.240000,4.240000,3.093960,57961800
2010-02-23,4.240000,4.360000,4.220000,4.320000,3.152337,70178900
2010-02-24,4.320000,4.380000,4.300000,4.360000,3.181525,44352600
2010-02-25,4.420000,4.440000,4.340000,4.400000,3.210713,80469600
2010-02-26,4.400000,4.440000,4.340000,4.400000,3.210713,42878000
2010-03-02,4.420000,4.500000,4.400000,4.500000,3.283684,75426000
2010-03-03,4.520000,4.520000,4.460000,4.460000,3.254495,38765900
2010-03-04,4.500000,4.600000,4.440000,4.560000,3.327467,88704500
2010-03-05,4.580000,4.620000,4.440000,4.440000,3.239901,104005800
2010-03-08,4.480000,4.480000,4.280000,4.300000,3.137743,79818600
2010-03-09,4.320000,4.360000,4.300000,4.320000,3.152337,19929400
2010-03-10,4.300000,4.340000,4.280000,4.320000,3.152337,22535100
2010-03-11,4.340000,4.400000,4.320000,4.360000,3.181525,41283300
2010-03-12,4.380000,4.400000,4.320000,4.400000,3.210713,28016800
2010-03-15,4.360000,4.400000,4.340000,4.360000,3.181525,21839800
2010-03-16,4.400000,4.540000,4.380000,4.500000,3.283684,99687200
2010-03-17,4.560000,4.620000,4.520000,4.600000,3.356654,100469100
2010-03-18,4.620000,4.640000,4.520000,4.540000,3.312872,53333600
2010-03-19,4.560000,4.680000,4.560000,4.620000,3.371248,117703500
2010-03-22,4.560000,4.740000,4.560000,4.640000,3.385843,199992200
2010-03-23,4.680000,4.860000,4.640000,4.860000,3.546379,355510900
2010-03-24,4.920000,4.940000,4.800000,4.800000,3.502596,176090300
2010-03-25,4.800000,4.820000,4.700000,4.800000,3.502596,96680300
2010-03-26,4.800000,4.840000,4.700000,4.700000,3.429625,108005000
2010-03-29,4.740000,4.740000,4.600000,4.640000,3.385843,78131100
2010-03-30,4.660000,4.780000,4.640000,4.760000,3.473408,116823100
2010-03-31,4.760000,4.820000,4.660000,4.660000,3.400437,134579300
2010-04-01,4.720000,4.800000,4.700000,4.780000,3.488002,84463000
2010-04-02,4.840000,4.840000,4.720000,4.760000,3.473408,68939600
2010-04-05,4.700000,4.780000,4.660000,4.780000,3.488002,43202000
2010-04-07,4.800000,4.840000,4.720000,4.720000,3.444220,104173100
2010-04-08,4.700000,4.800000,4.600000,4.600000,3.356654,127967000
2010-04-09,4.540000,4.640000,4.520000,4.620000,3.371248,52819800
2010-04-12,4.380000,4.500000,4.340000,4.460000,3.254495,70365700
2010-04-16,4.400000,4.460000,4.360000,4.360000,3.181525,64475200
2010-04-19,4.240000,4.240000,4.140000,4.180000,3.121778,82711400
2010-04-20,4.240000,4.360000,4.240000,4.360000,3.256209,62748200
2010-04-21,4.300000,4.340000,4.240000,4.260000,3.181525,56353500
2010-04-22,4.280000,4.340000,4.260000,4.300000,3.211399,36319500
2010-04-23,4.200000,4.320000,4.200000,4.280000,3.196462,32583600
2010-04-26,4.400000,4.420000,4.360000,4.360000,3.256209,67417800
2010-04-27,4.340000,4.380000,4.340000,4.380000,3.271146,17257000
2010-04-28,4.340000,4.380000,4.280000,4.280000,3.196462,31142900
2010-04-29,4.320000,4.340000,4.300000,4.320000,3.226336,11780500
2010-04-30,4.380000,4.440000,4.360000,4.420000,3.301019,64231900
2010-05-04,4.580000,4.680000,4.560000,4.640000,3.465323,123887100
2010-05-06,4.580000,4.760000,4.540000,4.740000,3.540006,134001300
2010-05-07,4.680000,4.720000,4.620000,4.680000,3.495196,148520500
2010-05-10,4.740000,4.820000,4.660000,4.760000,3.554943,152451700
2010-05-11,4.800000,4.820000,4.740000,4.740000,3.540006,91333200
2010-05-12,4.740000,4.840000,4.700000,4.780000,3.569880,115877300
2010-05-13,4.820000,4.820000,4.680000,4.700000,3.510132,60240800
2010-05-14,4.660000,4.760000,4.640000,4.760000,3.554943,41337600
2010-05-17,4.600000,4.640000,4.480000,4.540000,3.390639,142147800
2010-05-18,4.560000,4.640000,4.520000,4.600000,3.435449,58522400
2010-05-19,4.560000,4.680000,4.540000,4.680000,3.495196,67023000
2010-05-20,null,null,null,null,null,null
2010-05-21,null,null,null,null,null,null
2010-05-24,4.660000,4.660000,4.500000,4.520000,3.375702,106889700
2010-05-25,4.460000,4.480000,4.240000,4.240000,3.166588,95588900
2010-05-26,4.280000,4.320000,4.200000,4.260000,3.181525,81588600
2010-05-27,4.260000,4.440000,4.240000,4.320000,3.226336,70202400
2010-05-31,4.380000,4.400000,4.340000,4.380000,3.271146,43280000
2010-06-01,4.420000,4.420000,4.300000,4.320000,3.226336,30395800
2010-06-02,4.360000,4.400000,4.320000,4.380000,3.271146,17930300
2010-06-03,4.420000,4.440000,4.380000,4.440000,3.315955,34528100
2010-06-04,4.420000,4.440000,4.380000,4.400000,3.286082,32345800
2010-06-07,4.320000,4.340000,4.300000,4.320000,3.226336,35256400
2010-06-08,4.320000,4.360000,4.300000,4.300000,3.211399,18144600
2010-06-09,4.300000,4.340000,4.260000,4.320000,3.226336,31268700
2010-06-10,4.320000,4.320000,4.260000,4.300000,3.211399,29752000
2010-06-11,4.340000,4.340000,4.240000,4.300000,3.211399,41435100
2010-06-14,4.300000,4.300000,4.220000,4.240000,3.166588,116933800
2010-06-15,4.240000,4.280000,4.200000,4.200000,3.136715,120503900
2010-06-16,4.280000,4.300000,4.220000,4.240000,3.166588,152057000
2010-06-17,4.280000,4.300000,4.220000,4.240000,3.166588,41473800
2010-06-18,4.240000,4.260000,4.220000,4.260000,3.181525,34822200
2010-06-21,4.300000,4.340000,4.280000,4.320000,3.226336,69795800
2010-06-22,4.320000,4.320000,4.280000,4.280000,3.196462,36910300
2010-06-23,4.280000,4.300000,4.220000,4.260000,3.181525,72410500
2010-06-24,4.260000,4.280000,4.200000,4.200000,3.136715,61409200
2010-06-25,4.200000,4.240000,4.160000,4.180000,3.121778,52554100
2010-06-28,4.220000,4.220000,4.180000,4.180000,3.121778,79846000
2010-06-29,4.180000,4.200000,4.140000,4.180000,3.121778,43388200
2010-06-30,4.160000,4.180000,4.140000,4.140000,3.091904,49374800
2010-07-02,4.160000,4.180000,4.120000,4.140000,3.091904,36176600
2010-07-05,4.140000,4.160000,4.100000,4.100000,3.062031,42840700
2010-07-06,4.100000,4.140000,4.060000,4.140000,3.091904,93321200
2010-07-07,4.140000,4.160000,4.100000,4.120000,3.076967,33059100
2010-07-08,4.160000,4.240000,4.140000,4.160000,3.106841,80660300
2010-07-09,4.200000,4.240000,4.180000,4.180000,3.121778,53228200
2010-07-12,4.180000,4.240000,4.180000,4.180000,3.121778,35645900
2010-07-13,4.200000,4.200000,4.140000,4.160000,3.106841,33000000
2010-07-14,4.200000,4.220000,4.180000,4.180000,3.121778,26484900
2010-07-15,4.180000,4.200000,4.140000,4.200000,3.136715,29860500
2010-07-16,4.200000,4.260000,4.140000,4.160000,3.106841,103781400
2010-07-19,4.140000,4.160000,4.080000,4.100000,3.062031,43158800
2010-07-20,4.120000,4.120000,4.000000,4.040000,3.017221,54845200
2010-07-21,3.980000,3.980000,3.800000,3.840000,2.867854,135850200
2010-07-22,3.840000,3.880000,3.760000,3.820000,2.852916,105539200
2010-07-23,3.840000,3.860000,3.800000,3.800000,2.837980,130587700
2010-07-27,3.840000,3.940000,3.820000,3.900000,2.912663,182611900
2010-07-28,3.960000,4.000000,3.900000,3.900000,2.912663,98960400
2010-07-29,3.920000,3.980000,3.880000,3.900000,2.912663,80809100
2010-07-30,3.900000,3.920000,3.880000,3.880000,2.897727,21458300
2010-08-02,3.920000,3.940000,3.900000,3.920000,2.927600,22161500
2010-08-03,3.940000,3.980000,3.900000,3.900000,2.912663,62260200
2010-08-04,3.940000,3.960000,3.900000,3.920000,2.927600,22993500
2010-08-05,3.940000,3.960000,3.900000,3.920000,2.927600,33901600
2010-08-06,3.900000,3.960000,3.900000,3.920000,2.927600,41096100
2010-08-09,3.940000,3.960000,3.900000,3.940000,2.942537,53038100
2010-08-10,3.940000,3.960000,3.880000,3.900000,2.912663,42579700
2010-08-11,3.900000,3.920000,3.840000,3.860000,2.882790,33816200
2010-08-16,3.820000,3.860000,3.800000,3.840000,2.867854,27878900
2010-08-17,3.840000,3.860000,3.820000,3.840000,2.867854,24685800
2010-08-18,3.880000,3.960000,3.840000,3.940000,2.942537,67832600
2010-08-19,3.960000,4.080000,3.940000,4.020000,3.002284,120717500
2010-08-20,4.020000,4.100000,4.000000,4.060000,3.032158,95442700
2010-08-23,4.100000,4.120000,4.060000,4.060000,3.032158,58353400
2010-08-24,4.100000,4.100000,3.980000,4.020000,3.002284,64074500
2010-08-25,4.000000,4.040000,3.960000,3.980000,2.972410,40524300
2010-08-26,4.000000,4.040000,3.960000,3.980000,2.972410,27292600
2010-08-27,4.000000,4.060000,3.980000,4.040000,3.017221,41102600
2010-08-30,4.060000,4.100000,4.000000,4.020000,3.002284,67750600
2010-08-31,4.040000,4.040000,3.980000,4.020000,3.002284,40535500
2010-09-01,4.040000,4.080000,4.020000,4.040000,3.017221,62296200
2010-09-02,4.000000,4.020000,3.920000,3.960000,3.017220,56160200
2010-09-03,4.020000,4.160000,3.980000,4.140000,3.154367,367774400
2010-09-06,4.180000,4.220000,4.100000,4.100000,3.123890,479124300
2010-09-07,4.120000,4.140000,4.020000,4.020000,3.062936,175114400
2010-09-08,3.960000,4.020000,3.960000,4.000000,3.047698,97674700
2010-09-09,4.040000,4.060000,3.980000,4.000000,3.047698,57698700
2010-09-10,4.020000,4.080000,3.980000,4.060000,3.093413,94260500
2010-09-13,4.080000,4.140000,4.060000,4.080000,3.108652,141082600
2010-09-14,4.080000,4.100000,4.000000,4.000000,3.047698,81731300
2010-09-15,3.980000,4.020000,3.940000,4.000000,3.047698,56641200
2010-09-16,4.020000,4.040000,4.000000,4.020000,3.062936,17233800
2010-09-17,4.000000,4.040000,4.000000,4.020000,3.062936,37768100
2010-09-20,4.000000,4.040000,4.000000,4.040000,3.078175,26222400
2010-09-21,4.060000,4.080000,4.020000,4.060000,3.093413,51765100
2010-09-22,4.080000,4.140000,4.080000,4.100000,3.123890,132676800
2010-09-23,4.100000,4.140000,4.080000,4.080000,3.108652,62596600
2010-09-24,4.100000,4.100000,4.060000,4.100000,3.123890,47313800
2010-09-27,4.120000,4.140000,4.100000,4.120000,3.139128,46103100
2010-09-28,4.100000,4.140000,4.080000,4.100000,3.123890,45656800
2010-09-29,4.120000,4.200000,4.120000,4.180000,3.184844,167677900
2010-09-30,4.200000,4.200000,4.160000,4.160000,3.169606,51477400
2010-10-01,4.180000,4.420000,4.180000,4.400000,3.352468,630190800
2010-10-04,4.420000,4.420000,4.200000,4.240000,3.230560,362192500
2010-10-05,4.280000,4.280000,4.200000,4.280000,3.261037,113570000
2010-10-06,4.300000,4.320000,4.220000,4.300000,3.276275,101586000
2010-10-07,4.300000,4.360000,4.280000,4.300000,3.276275,90392100
2010-10-08,4.320000,4.340000,4.220000,4.240000,3.230560,93446200
2010-10-11,4.280000,4.280000,4.220000,4.260000,3.245799,35495700
2010-10-12,4.240000,4.280000,4.240000,4.280000,3.261037,34265000
2010-10-13,4.280000,4.360000,4.280000,4.360000,3.321991,132152600
2010-10-14,4.380000,4.500000,4.340000,4.440000,3.382945,362772400
2010-10-15,4.440000,4.480000,4.400000,4.440000,3.382945,95217200
2010-10-18,4.420000,4.420000,4.300000,4.320000,3.291514,65861900
2010-10-19,4.340000,4.380000,4.320000,4.340000,3.306752,38710800
2010-10-20,4.280000,4.380000,4.280000,4.380000,3.337229,41265300
2010-10-21,4.400000,4.400000,4.360000,4.360000,3.321991,38912500
2010-10-22,4.340000,4.340000,4.300000,4.320000,3.291514,39808800
2010-10-26,4.360000,4.400000,4.340000,4.340000,3.306752,38485600
2010-10-27,4.380000,4.380000,4.300000,4.320000,3.291514,35008400
2010-10-28,4.300000,4.320000,4.280000,4.280000,3.261037,28018400
2010-10-29,4.260000,4.280000,4.220000,4.240000,3.230560,29146600
2010-11-01,4.200000,4.300000,4.200000,4.300000,3.276275,45051000
2010-11-02,4.300000,4.400000,4.280000,4.360000,3.321991,85459600
2010-11-03,4.400000,4.420000,4.320000,4.320000,3.291514,90424800
2010-11-04,4.380000,4.400000,4.320000,4.380000,3.337229,120671100
2010-11-05,4.460000,4.800000,4.400000,4.700000,3.581044,721287600
2010-11-08,4.720000,4.820000,4.700000,4.820000,3.672476,506594700
2010-11-09,4.740000,4.900000,4.720000,4.800000,3.657238,424453300
2010-11-10,4.820000,4.880000,4.720000,4.720000,3.596283,380485700
2010-11-11,4.780000,4.780000,4.580000,4.600000,3.504852,115458700
2010-11-12,4.540000,4.560000,4.400000,4.460000,3.398183,89785500
2010-11-15,4.420000,4.460000,4.360000,4.460000,3.398183,42661900
2010-11-16,4.440000,4.540000,4.360000,4.360000,3.321991,67969600
2010-11-17,4.340000,4.360000,4.280000,4.320000,3.291514,57158200
2010-11-18,4.320000,4.420000,4.320000,4.400000,3.352468,48153900
2010-11-19,4.440000,4.460000,4.400000,4.420000,3.367706,40970100
2010-11-22,4.460000,4.540000,4.440000,4.480000,3.413421,77325600
2010-11-23,4.460000,4.500000,4.380000,4.400000,3.352468,79218200
2010-11-24,4.440000,4.540000,4.400000,4.500000,3.428660,83383100
2010-11-25,4.580000,4.700000,4.540000,4.600000,3.504852,318274400
2010-11-26,4.600000,4.620000,4.500000,4.540000,3.459136,68452400
2010-11-29,4.500000,4.640000,4.440000,4.620000,3.520090,87393700
2010-11-30,4.620000,4.720000,4.620000,4.620000,3.520090,133461500
2010-12-01,4.660000,5.050000,4.620000,4.980000,3.794384,596713000
2010-12-02,5.050000,5.350000,5.000000,5.300000,4.038200,439650000
2010-12-03,5.350000,5.350000,5.050000,5.100000,3.885815,251353000
2010-12-07,5.150000,5.400000,5.100000,5.300000,4.038200,301645100
2010-12-08,5.250000,5.250000,5.000000,5.050000,3.847718,204203400
2010-12-09,5.150000,5.300000,4.980000,5.300000,4.038200,240365100
2010-12-13,5.400000,5.500000,5.250000,5.350000,4.076296,225589600
2010-12-14,5.450000,5.950000,5.450000,5.850000,4.457257,603498500
2010-12-15,5.850000,6.100000,5.700000,6.000000,4.571547,476281900
2010-12-16,5.950000,5.950000,5.650000,5.800000,4.419161,293350900
2010-12-17,5.800000,5.800000,5.400000,5.500000,4.190584,287884700
2010-12-20,5.500000,5.550000,5.150000,5.200000,3.962006,151280800
2010-12-21,5.300000,5.400000,5.100000,5.350000,4.076296,116438900
2010-12-22,5.350000,5.650000,5.200000,5.600000,4.266776,196348600
2010-12-23,5.550000,5.700000,5.550000,5.550000,4.228681,142268300
2010-12-24,5.550000,5.700000,5.550000,5.700000,4.342969,111314400
2010-12-27,5.700000,5.800000,5.650000,5.800000,4.419161,69056000
2010-12-28,5.850000,6.300000,5.750000,6.300000,4.800124,503147000
2010-12-29,6.300000,6.350000,6.100000,6.250000,4.762027,206701200
2010-12-30,6.250000,6.500000,6.150000,6.500000,4.952509,270552400
2011-01-04,6.550000,6.650000,6.350000,6.350000,4.838220,319463700
2011-01-05,6.350000,6.450000,6.300000,6.350000,4.838220,150542700
2011-01-06,6.400000,6.400000,6.000000,6.050000,4.609643,353903100
2011-01-07,6.050000,6.150000,5.900000,5.900000,4.495355,177845300
2011-01-10,5.900000,6.200000,5.800000,6.200000,4.723931,249091700
2011-01-11,6.150000,6.200000,6.000000,6.050000,4.609643,128392800
2011-01-12,6.100000,6.250000,5.850000,5.950000,4.533450,312629184
2011-01-13,6.000000,6.100000,5.950000,6.000000,4.571547,195208600
2011-01-14,6.000000,6.150000,5.950000,5.950000,4.533450,187521200
2011-01-17,6.000000,6.000000,5.800000,5.850000,4.457257,136025500
2011-01-18,5.900000,5.950000,5.750000,5.750000,4.381066,131549300
2011-01-19,5.800000,6.000000,5.800000,5.950000,4.533450,150478400
2011-01-20,5.850000,5.950000,5.750000,5.800000,4.419161,96225400
2011-01-21,5.750000,5.800000,5.500000,5.600000,4.266776,161228500
2011-01-24,5.550000,5.700000,5.250000,5.250000,4.000103,258446200
2011-01-25,5.350000,5.400000,5.150000,5.200000,3.962006,190061200
2011-01-26,5.250000,5.600000,5.250000,5.600000,4.266776,157609000
2011-01-27,5.600000,5.600000,5.400000,5.400000,4.114392,131680800
2011-01-28,5.400000,5.450000,5.250000,5.300000,4.038200,123516200
2011-01-31,5.150000,5.200000,5.050000,5.050000,3.847718,92717600
2011-02-01,5.150000,5.200000,4.840000,4.840000,3.687714,143998000
2011-02-02,4.940000,5.100000,4.860000,5.050000,3.847718,105913900
2011-02-03,5.050000,5.250000,5.000000,5.150000,3.923911,77243000
2011-02-04,5.250000,5.400000,5.100000,5.200000,3.962006,192677200
2011-02-07,5.100000,5.200000,5.050000,5.200000,3.962006,135259700
2011-02-08,5.150000,5.400000,5.150000,5.350000,4.076296,196494300
2011-02-09,5.350000,5.500000,5.200000,5.200000,3.962006,209238400
2011-02-10,5.150000,5.200000,4.960000,5.000000,3.809623,163075100
2011-02-11,5.050000,5.100000,4.960000,5.050000,3.847718,83008300
2011-02-14,5.100000,5.200000,5.050000,5.150000,3.923911,73987300
2011-02-15,5.200000,5.250000,5.100000,5.150000,3.923911,76344400
2011-02-16,5.150000,5.350000,5.100000,5.300000,4.038200,161673500
2011-02-17,5.350000,5.500000,5.250000,5.400000,4.114392,206309900
2011-02-18,null,null,null,null,null,null
2011-02-21,5.450000,5.500000,5.300000,5.350000,4.076296,102300400
2011-02-22,5.250000,5.300000,5.200000,5.250000,4.000103,68071800
2011-02-23,5.300000,5.700000,5.300000,5.600000,4.266776,438195700
2011-02-24,5.650000,5.850000,5.400000,5.500000,4.190584,503641100
2011-02-25,5.600000,5.650000,5.450000,5.600000,4.266776,210656400
2011-02-28,5.500000,5.650000,5.500000,5.550000,4.228681,96271600
2011-03-01,5.600000,5.700000,5.450000,5.550000,4.228681,89360300
2011-03-02,5.600000,5.750000,5.600000,5.750000,4.381066,232357800
2011-03-03,5.800000,5.900000,5.700000,5.700000,4.342969,196860100
2011-03-04,5.800000,5.850000,5.700000,5.750000,4.381066,96836800
2011-03-07,5.800000,6.000000,5.750000,5.950000,4.533450,223871200
2011-03-08,6.000000,6.000000,5.800000,5.900000,4.495355,167075700
2011-03-09,5.950000,5.950000,5.800000,5.850000,4.457257,111879700
2011-03-10,5.800000,5.850000,5.650000,5.750000,4.381066,113976500
2011-03-11,5.700000,5.800000,5.600000,5.700000,4.342969,99133200
2011-03-14,5.750000,6.100000,5.750000,6.100000,4.647739,266081300
2011-03-15,5.950000,6.050000,5.800000,5.900000,4.495355,278612200
2011-03-16,6.000000,6.050000,5.900000,6.000000,4.571547,140328700
2011-03-17,5.900000,6.050000,5.850000,6.000000,4.571547,189820900
2011-03-21,6.050000,6.100000,6.000000,6.050000,4.609643,72609000
2011-03-22,6.100000,6.100000,5.850000,5.850000,4.457257,217805600
2011-03-23,5.850000,5.950000,5.850000,5.900000,4.495355,112044000
2011-03-24,5.950000,5.950000,5.750000,5.850000,4.457257,116405700
2011-03-25,5.900000,5.900000,5.750000,5.850000,4.457257,110288600
2011-03-28,5.850000,5.950000,5.800000,5.900000,4.495355,66436600
2011-03-29,5.900000,5.950000,5.850000,5.850000,4.457257,67585800
2011-03-30,5.900000,5.950000,5.850000,5.900000,4.495355,123901200
2011-03-31,5.950000,5.950000,5.750000,5.750000,4.381066,160409600
2011-04-01,5.750000,6.000000,5.750000,5.950000,4.533450,267328500
2011-04-04,6.000000,6.150000,6.000000,6.100000,4.647739,353503400
2011-04-05,6.100000,6.300000,6.100000,6.250000,4.762027,374757600
2011-04-07,6.400000,6.450000,6.300000,6.450000,4.914412,323358200
2011-04-08,6.500000,6.500000,6.250000,6.300000,4.800124,306895500
2011-04-11,6.300000,6.350000,6.100000,6.150000,4.685835,135821200
2011-04-12,6.050000,6.300000,6.050000,6.300000,4.800124,132490000
2011-04-18,6.250000,6.300000,6.150000,6.200000,4.800124,65742300
2011-04-19,6.150000,6.300000,6.100000,6.200000,4.800124,121434900
2011-04-20,6.250000,6.250000,6.150000,6.250000,4.838834,99326700
2011-04-21,6.300000,6.350000,6.150000,6.200000,4.800124,251776900
2011-04-22,6.200000,6.350000,6.150000,6.350000,4.916256,209116100
2011-04-25,6.400000,6.450000,6.300000,6.300000,4.877545,190548100
2011-04-26,6.300000,6.350000,6.200000,6.350000,4.916256,148137800
2011-04-27,6.350000,6.400000,6.250000,6.300000,4.877545,128184700
2011-04-28,6.350000,6.400000,6.200000,6.200000,4.800124,172352000
2011-04-29,6.200000,6.250000,6.050000,6.200000,4.800124,137860800
2011-05-03,6.150000,6.150000,5.800000,5.900000,4.567861,203563300
2011-05-04,5.900000,6.000000,5.750000,6.000000,4.645281,126254900
2011-05-06,5.850000,5.900000,5.650000,5.700000,4.413017,227972500
2011-05-09,5.750000,5.950000,5.700000,5.950000,4.606570,136876100
2011-05-10,6.000000,6.100000,5.900000,6.100000,4.722703,216484200
2011-05-11,6.150000,6.250000,6.150000,6.250000,4.838834,255372300
2011-05-12,6.200000,6.250000,6.100000,6.100000,4.722703,191608900
2011-05-13,6.150000,6.150000,6.000000,6.100000,4.722703,121936700
2011-05-18,6.050000,6.050000,5.900000,6.000000,4.645281,88019700
2011-05-19,6.100000,6.100000,5.950000,5.950000,4.606570,111280100
2011-05-20,6.000000,6.000000,5.750000,5.850000,4.529149,185954900
2011-05-23,5.800000,5.800000,5.650000,5.700000,4.413017,133447300
2011-05-24,5.700000,5.850000,5.650000,5.850000,4.529149,89441300
2011-05-25,5.800000,5.850000,5.700000,5.750000,4.451729,34809000
2011-05-26,5.800000,5.900000,5.750000,5.800000,4.490438,63328300
2011-05-27,5.850000,5.850000,5.700000,5.750000,4.451729,52178000
2011-05-30,5.800000,5.850000,5.750000,5.850000,4.529149,45799100
2011-05-31,5.900000,5.900000,5.750000,5.850000,4.529149,78789000
2011-06-01,5.850000,5.900000,5.700000,5.700000,4.413017,42374900
2011-06-02,5.650000,5.750000,5.650000,5.700000,4.413017,40870400
2011-06-03,5.750000,5.750000,5.650000,5.700000,4.413017,23109000
2011-06-06,5.700000,5.700000,5.550000,5.550000,4.296885,30454000
2011-06-07,5.550000,5.650000,5.550000,5.550000,4.296885,39267100
2011-06-08,5.550000,5.600000,5.400000,5.500000,4.258174,66129212
2011-06-09,5.450000,5.550000,5.400000,5.550000,4.296885,55748900
2011-06-10,5.600000,5.600000,5.500000,5.500000,4.258174,32621600
2011-06-13,5.450000,5.500000,5.350000,5.450000,4.219464,32854900
2011-06-14,5.500000,5.600000,5.400000,5.600000,4.335595,39190000
2011-06-15,5.600000,5.600000,5.400000,5.450000,4.219464,55902100
2011-06-16,5.400000,5.400000,5.250000,5.250000,4.064620,81610200
2011-06-17,5.300000,5.350000,5.250000,5.250000,4.064620,42344109
2011-06-20,5.300000,5.300000,5.200000,5.200000,4.025909,17858100
2011-06-21,5.250000,5.450000,5.250000,5.450000,4.219464,52970900
2011-06-22,5.450000,5.500000,5.300000,5.350000,4.142043,32362600
2011-06-23,5.300000,5.350000,5.250000,5.250000,4.064620,16454900
2011-06-24,5.300000,5.400000,5.250000,5.350000,4.142043,25141500
2011-06-27,5.300000,5.350000,5.200000,5.250000,4.064620,25114500
2011-06-28,5.250000,5.300000,5.150000,5.200000,4.025909,75675000
2011-06-29,5.250000,5.300000,5.200000,5.250000,4.064620,79894300
2011-06-30,5.350000,5.400000,5.250000,5.350000,4.142043,52856700
2011-07-04,5.550000,5.800000,5.450000,5.700000,4.413017,147983100
2011-07-05,5.700000,5.750000,5.600000,5.600000,4.335595,62855700
2011-07-06,5.600000,5.750000,5.400000,5.450000,4.219464,118325500
2011-07-07,5.550000,5.550000,5.450000,5.500000,4.258174,29637500
2011-07-08,5.550000,5.600000,5.500000,5.600000,4.335595,30216300
2011-07-11,5.500000,5.550000,5.450000,5.500000,4.258174,28043400
2011-07-12,5.350000,5.450000,5.300000,5.300000,4.103333,70462400
2011-07-13,5.400000,5.400000,5.350000,5.400000,4.180753,23443100
2011-07-14,5.400000,5.400000,5.350000,5.350000,4.142043,15084900
2011-07-18,5.450000,5.500000,5.400000,5.450000,4.219464,37344000
2011-07-19,5.500000,5.700000,5.500000,5.650000,4.374306,152416400
2011-07-20,5.750000,5.750000,5.600000,5.650000,4.374306,56161300
2011-07-21,5.650000,5.800000,5.650000,5.650000,4.374306,74258900
2011-07-22,5.750000,5.950000,5.750000,5.900000,4.567861,274767000
2011-07-25,5.850000,5.900000,5.800000,5.900000,4.567861,74905200
2011-07-26,5.900000,5.900000,5.750000,5.750000,4.451729,115242800
2011-07-27,5.800000,5.850000,5.800000,5.850000,4.529149,29878300
2011-07-28,5.800000,5.850000,5.750000,5.800000,4.490438,63202600
2011-07-29,5.850000,5.850000,5.700000,5.750000,4.451729,61111400
